Home Ownership;Annual Income;Years in current job;Tax Liens;Number of Open Accounts;Years of Credit History;Maximum Open Credit;Number of Credit Problems;Months since last delinquent;Bankruptcies;Purpose;Term;Current Loan Amount;Current Credit Balance;Monthly Debt;Credit Score;Credit Default
Home Mortgage;-0.8582433082644506;3 years;-0.11095342154390785;6.0;15.6;411312.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;295130.0;237994.0;-0.23230431091913065;-0.24118182489118042;0
Home Mortgage;2.5213855601555806;10+ years;-0.11095342154390785;7.0;23.5;487058.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;535678.0;57627.0;0.6580216265009474;-0.21754181945323464;0
Rent;-0.4341293756462086;10+ years;-0.11095342154390785;7.0;26.6;972928.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;161040.0;641117.0;-0.02427091002073043;-0.2203229965635812;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;24.0;16.0;1243968.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;235202.0;570475.0;0.4552708149844896;-0.23144770500496747;0
Rent;-0.20734605675401982;4 years;10.935294298535414;11.0;16.2;785334.0;5.676295437288058;-0.08348426679666114;0.0;debt consolidation;Short Term;220572.0;205504.0;-0.9239881174531506;-0.23144770500496747;0
Rent;-0.8256268854078349;10+ years;-0.11095342154390785;18.0;27.3;648406.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;88044.0;283347.0;-0.3657945060945652;4.3776580611168745;1
Home Mortgage;-0.7309915522695865;4 years;7.253211725175639;7.0;15.6;324720.0;5.676295437288058;-0.08348426679666114;1.0;home improvements;Short Term;261668.0;120593.0;0.07752374886304944;-0.2321429992825541;0
Own Home;-0.6353769731795228;2 years;-0.11095342154390785;10.0;12.8;417296.0;-0.3409788778582933;-0.28752467554366073;0.0;other;Short Term;21736.0;284354.0;0.004406003766957146;-0.23770535350324723;0
Home Mortgage;0.2527237785052335;4 years;-0.11095342154390785;24.0;17.3;200398.0;1.6647792271904904;-1.8518344759373246;1.0;debt consolidation;Long Term;414788.0;49495.0;-0.5438093832035147;-0.2599547703860197;0
Rent;-0.20734605675401982;;-0.11095342154390785;3.0;14.9;109450.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;62942.0;72295.0;-1.293350121063571;-0.23144770500496747;0
Rent;-1.202686794597826;< 1 year;-0.11095342154390785;8.0;10.9;178222.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;32274.0;22629.0;-1.2133566247084424;-0.21893240800840794;0
Own Home;-0.20734605675401982;< 1 year;-0.11095342154390785;11.0;27.7;104192.0;-0.3409788778582933;-1.035672840949326;0.0;debt consolidation;Short Term;110748.0;39767.0;-1.173695279031319;-0.23144770500496747;0
Rent;-0.8231913249635764;5 years;-0.11095342154390785;3.0;9.8;54934.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Long Term;131890.0;43833.0;-0.7459732403442011;-0.26829830171705943;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;19.0;18.5;910888.0;-0.3409788778582933;-2.055874884684324;0.0;debt consolidation;Short Term;338228.0;472796.0;2.569145074012571;-0.23144770500496747;0
Home Mortgage;0.5088593670813205;3 years;-0.11095342154390785;15.0;13.8;776094.0;-0.3409788778582933;-0.08348426679666114;0.0;home improvements;Long Term;440088.0;24795.0;2.5277228652081334;-0.23144770500496747;1
Home Mortgage;-0.3826812998700688;10+ years;-0.11095342154390785;12.0;16.5;692890.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;261646.0;385377.0;-0.32705551729365395;-0.24674417911187357;0
Own Home;-0.20734605675401982;6 years;-0.11095342154390785;8.0;9.3;465014.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;329274.0;231724.0;-0.31690959165532;-0.23144770500496747;1
Rent;0.09677258346101462;8 years;-0.11095342154390785;8.0;12.0;231528.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;95969.0;-0.23599373842397936;-0.22240887939634113;0
Home Mortgage;0.7361448633846966;6 years;-0.11095342154390785;11.0;22.7;630190.0;-0.3409788778582933;0.3245965506973381;0.0;debt consolidation;Short Term;326942.0;380988.0;1.4894844250936667;-0.22658064506186099;0
Home Mortgage;-0.14517649324903092;< 1 year;-0.11095342154390785;13.0;25.5;419848.0;-0.3409788778582933;-0.08348426679666114;0.0;educational expenses;Short Term;335082.0;351728.0;-0.4400861599422003;-0.23840064778083386;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;14.0;15.8;1528362.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;278190.0;229672.0;-0.30307423851213744;-0.23144770500496747;0
Home Mortgage;-0.22469628631054134;6 years;-0.11095342154390785;9.0;24.5;1236950.0;-0.3409788778582933;-2.055874884684324;0.0;debt consolidation;Short Term;99999999.0;327959.0;-0.7785072828869578;-0.22658064506186099;0
Rent;0.29508244313888304;9 years;-0.11095342154390785;12.0;17.0;490512.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;560340.0;280877.0;-0.6083743645383669;-0.2543924161653266;0
Home Mortgage;0.09493963591018095;3 years;-0.11095342154390785;7.0;19.0;664730.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;481448.0;547675.0;0.46558444187304393;-0.26134535894119304;1
Home Mortgage;-0.4952945843288229;7 years;-0.11095342154390785;14.0;14.9;358292.0;-0.3409788778582933;0.39261002027967135;0.0;debt consolidation;Long Term;323708.0;228969.0;-0.028044188150689323;-0.2731653616601659;1
Rent;0.5690955475532383;< 1 year;-0.11095342154390785;17.0;14.6;1475606.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;527516.0;528865.0;0.6238105714559867;-0.22936182217220755;0
Have Mortgage;-0.20734605675401982;< 1 year;-0.11095342154390785;15.0;22.5;1108316.0;-0.3409788778582933;-0.08348426679666114;0.0;take a trip;Short Term;139084.0;118693.0;0.14435269707587692;-0.23144770500496747;0
Rent;-0.20734605675401982;2 years;-0.11095342154390785;4.0;20.7;55176.0;1.6647792271904904;-0.08348426679666114;0.0;debt consolidation;Short Term;110330.0;43928.0;-0.31590338415399766;-0.23144770500496747;0
Rent;-0.3881801425225698;10+ years;-0.11095342154390785;10.0;37.1;249986.0;-0.3409788778582933;2.501027577332001;0.0;debt consolidation;Short Term;199078.0;163001.0;0.20145497277592148;-0.23840064778083386;1
Home Mortgage;-0.002382346377919572;10+ years;-0.11095342154390785;7.0;21.4;102300.0;-0.3409788778582933;-0.8996459017846596;0.0;other;Long Term;551694.0;75259.0;-0.40746826677433345;-0.2801183044360323;0
Rent;-0.20734605675401982;9 years;-0.11095342154390785;9.0;22.0;751036.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;301378.0;343121.0;-0.8211872510680484;-0.23144770500496747;0
Rent;-0.34290884890403395;9 years;-0.11095342154390785;11.0;24.6;339130.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Long Term;336578.0;128288.0;0.25914420285173745;-0.23492417639290067;0
Home Mortgage;0.6296581433424278;10+ years;-0.11095342154390785;15.0;19.9;260964.0;-0.3409788778582933;-1.3077267192786588;0.0;debt consolidation;Long Term;328152.0;105032.0;0.31498871917512905;-0.26134535894119304;1
Home Mortgage;-0.48879138685394724;10+ years;-0.11095342154390785;7.0;35.1;1700732.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;185856.0;155686.0;-0.6144116095463011;-0.21754181945323464;0
Home Mortgage;-0.9506439519229155;10+ years;-0.11095342154390785;13.0;16.2;865590.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;99999999.0;325926.0;-0.25276386344601887;-0.2460488848342869;0
Home Mortgage;0.40169470753394876;3 years;-0.11095342154390785;11.0;15.0;775874.0;-0.3409788778582933;0.8687043073560038;0.0;debt consolidation;Short Term;99999999.0;462346.0;1.0600015232792346;-0.2203229965635812;0
Home Mortgage;-0.9517989599686463;5 years;-0.11095342154390785;21.0;10.0;682946.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;242946.0;224124.0;-0.749327265348609;-0.2731653616601659;1
Home Mortgage;0.8884803810683669;10+ years;-0.11095342154390785;6.0;17.0;550770.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;460427.0;0.5022271650462002;-0.22797123361703425;0
Home Mortgage;-0.20734605675401982;3 years;-0.11095342154390785;11.0;12.8;531762.0;-0.3409788778582933;-0.08348426679666114;0.0;business loan;Short Term;340494.0;337079.0;2.2701337448696064;-0.23144770500496747;1
Home Mortgage;1.010032423446255;10+ years;-0.11095342154390785;20.0;28.3;470492.0;-0.3409788778582933;1.616852472761669;0.0;debt consolidation;Long Term;769846.0;283613.0;1.4283573193883328;-0.30723478126191134;1
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;3.0;21.5;0.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;22396.0;0.0;-0.034249134408843945;-0.23144770500496747;0
Home Mortgage;-0.4874103989731821;10+ years;-0.11095342154390785;9.0;24.0;241384.0;1.6647792271904904;0.936717776938337;1.0;debt consolidation;Short Term;221496.0;102562.0;-0.6935665996503276;-0.22449476222910106;0
Home Mortgage;-0.20734605675401982;8 years;-0.11095342154390785;10.0;13.0;0.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;672078.0;19.0;-0.7927618891556913;-0.23144770500496747;0
Home Mortgage;-0.20734605675401982;6 years;-0.11095342154390785;12.0;19.4;190234.0;-0.3409788778582933;0.3245965506973381;0.0;debt consolidation;Short Term;108548.0;70642.0;-0.3530492110778152;-0.23144770500496747;0
Rent;-0.20734605675401982;7 years;-0.11095342154390785;16.0;10.2;666996.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;256212.0;202198.0;-0.9982797713007857;-0.23144770500496747;1
Home Mortgage;-0.2526424592431151;10+ years;-0.11095342154390785;21.0;15.7;921294.0;-0.3409788778582933;0.8687043073560038;0.0;debt consolidation;Long Term;373934.0;648470.0;0.21570957904465507;-0.243963002001527;1
Rent;-0.41687958157192456;10+ years;-0.11095342154390785;17.0;22.5;1204368.0;-0.3409788778582933;-1.3077267192786588;0.0;debt consolidation;Short Term;232738.0;189297.0;-0.37845595048620506;-0.2460488848342869;1
Home Mortgage;-0.45381473016475116;10+ years;-0.11095342154390785;10.0;13.7;452804.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;279862.0;214301.0;0.46080495624176265;-0.2307524107273808;0
Own Home;-0.20734605675401982;;-0.11095342154390785;4.0;8.2;54032.0;1.6647792271904904;-0.08348426679666114;1.0;home improvements;Short Term;253396.0;36499.0;-0.23213660966891025;-0.23144770500496747;1
Rent;-0.7499487495419074;9 years;-0.11095342154390785;8.0;20.7;258720.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;263230.0;204668.0;-0.14308724580188042;4.384611003892741;1
Home Mortgage;0.3617464944739983;6 years;-0.11095342154390785;11.0;19.9;649440.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;435644.0;185098.0;0.6989407315547238;-0.23353358783772737;0
Home Mortgage;-0.7638088460906771;10+ years;-0.11095342154390785;12.0;30.0;876744.0;-0.3409788778582933;1.0047312465206701;0.0;debt consolidation;Short Term;346126.0;426303.0;-0.5539553088418486;-0.22658064506186099;0
Rent;-0.16820132755196907;10+ years;-0.11095342154390785;10.0;12.2;331518.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;238414.0;276298.0;-0.14610586830584754;-0.23422888211531404;0
Rent;8.129451799589855;1 year;-0.11095342154390785;12.0;13.4;1022010.0;-0.3409788778582933;-0.49156508429066037;0.0;debt consolidation;Short Term;99999999.0;521645.0;1.1288428864947069;-0.2307524107273808;0
Home Mortgage;-0.44522749643344817;10+ years;-0.11095342154390785;14.0;20.0;894432.0;-0.3409788778582933;-0.28752467554366073;0.0;debt consolidation;Short Term;99999999.0;605606.0;0.8677320399015516;-0.22379946795151442;0
Home Mortgage;-0.17714008547110316;5 years;-0.11095342154390785;10.0;34.5;599984.0;-0.3409788778582933;0.7326773681913373;0.0;debt consolidation;Short Term;215710.0;384484.0;1.103016893960766;-0.22449476222910106;0
Rent;-0.6831842627245546;10+ years;-0.11095342154390785;12.0;17.4;536580.0;-0.3409788778582933;-1.8518344759373246;0.0;debt consolidation;Short Term;99999999.0;340613.0;-0.3213536747861605;-0.22797123361703425;0
Home Mortgage;-0.3004748576587063;< 1 year;-0.11095342154390785;10.0;28.5;2515084.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;673992.0;997006.0;0.32169676918394485;-0.22449476222910106;0
Rent;-0.20734605675401982;9 years;-0.11095342154390785;29.0;14.4;539044.0;-0.3409788778582933;0.8006908377736706;0.0;debt consolidation;Long Term;445082.0;293759.0;-0.11860286326970272;-0.23144770500496747;1
Rent;0.26512756056156;10+ years;-0.11095342154390785;6.0;6.9;323312.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;108623.0;-0.7807712497649331;-0.23283829356014074;0
Rent;-0.8649975944449199;10+ years;-0.11095342154390785;10.0;18.3;411818.0;-0.3409788778582933;0.3245965506973381;0.0;debt consolidation;Short Term;107866.0;220153.0;-0.26089737408170804;4.3985168894444735;1
Rent;0.04858866085759231;;-0.11095342154390785;8.0;44.5;667590.0;1.6647792271904904;-0.08348426679666114;1.0;other;Short Term;135190.0;515432.0;0.3201874579319613;-0.23909594205842052;0
Rent;-0.20734605675401982;1 year;-0.11095342154390785;16.0;18.3;1024958.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;677974.0;761254.0;0.4997954969180045;-0.23144770500496747;1
Own Home;-0.20734605675401982;< 1 year;-0.11095342154390785;7.0;10.9;273966.0;-0.3409788778582933;-0.08348426679666114;0.0;business loan;Long Term;779394.0;129656.0;0.5875871014083814;-0.23144770500496747;1
Rent;-1.1086791832235616;3 years;-0.11095342154390785;12.0;11.7;444004.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;184096.0;285304.0;-0.6079551114128159;-0.22727593933944762;1
Rent;-0.6212657879251594;;-0.11095342154390785;14.0;23.2;408870.0;-0.3409788778582933;-1.8518344759373246;0.0;other;Short Term;220044.0;76627.0;-0.9022708055496095;-0.24883006194463347;0
Rent;-0.20734605675401982;6 years;-0.11095342154390785;9.0;18.7;154396.0;1.6647792271904904;-0.8316324322023264;1.0;debt consolidation;Short Term;79398.0;67602.0;-0.5387783456969029;-0.23144770500496747;0
Home Mortgage;0.5296495119044752;5 years;-0.11095342154390785;13.0;12.3;504196.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;474122.0;415435.0;1.069476643916687;-0.243963002001527;0
Home Mortgage;-0.2385312739887517;2 years;7.253211725175639;11.0;28.6;463628.0;5.676295437288058;3.181162273155333;1.0;debt consolidation;Short Term;265100.0;227829.0;-0.255782485949986;-0.24535359055670028;0
Home Mortgage;-0.20734605675401982;3 years;-0.11095342154390785;4.0;8.3;44836.0;-0.3409788778582933;-0.08348426679666114;0.0;home improvements;Short Term;39226.0;33117.0;-0.8227804129451421;-0.23144770500496747;1
Home Mortgage;0.19416989236079324;10+ years;-0.11095342154390785;15.0;15.1;749232.0;-0.3409788778582933;2.909108394826;0.0;debt consolidation;Long Term;99999999.0;449065.0;0.892132571808619;-0.2404865306135938;0
Home Mortgage;0.9105510782900491;9 years;-0.11095342154390785;10.0;17.0;326414.0;-0.3409788778582933;-0.49156508429066037;0.0;debt consolidation;Long Term;466246.0;210311.0;-0.13797235767015836;-0.24674417911187357;0
Home Mortgage;-0.49167890696827427;4 years;-0.11095342154390785;10.0;20.2;353408.0;-0.3409788778582933;1.1407581856853366;0.0;debt consolidation;Short Term;258280.0;246924.0;-0.2967854416288726;-0.2286665278946209;0
Home Mortgage;0.6511011188001259;10+ years;-0.11095342154390785;4.0;10.7;85052.0;-0.3409788778582933;-1.9198479455196578;0.0;debt consolidation;Short Term;161238.0;35340.0;-0.04942609755378971;-0.25161123905498006;0
Home Mortgage;-0.20734605675401982;;-0.11095342154390785;23.0;22.6;1781010.0;-0.3409788778582933;0.2565830811150049;0.0;other;Short Term;132770.0;275329.0;0.42583924557081027;-0.23144770500496747;0
Rent;-1.0802308328798007;4 years;-0.11095342154390785;4.0;16.7;121924.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Long Term;196020.0;89395.0;-1.3355269854940004;-0.23144770500496747;1
Rent;0.8357517528936994;3 years;-0.11095342154390785;6.0;26.0;64768.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Long Term;625526.0;57.0;1.1317776583735637;-0.288461835767072;0
Rent;-0.10580578421194589;9 years;-0.11095342154390785;5.0;13.7;393052.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;218460.0;320093.0;-0.6985976371569395;-0.26690771316188616;0
Rent;-0.6687466621529194;2 years;-0.11095342154390785;13.0;12.9;287452.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;23606.0;129599.0;-0.22475775465921288;-0.23492417639290067;1
Home Mortgage;-0.8563099252313795;10+ years;-0.11095342154390785;5.0;14.0;344960.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;179256.0;277647.0;-1.0150498963228252;4.1412580067374165;1
Rent;0.7224103111887238;5 years;-0.11095342154390785;9.0;18.5;677182.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;782100.0;552672.0;0.6879562996652879;3.550257870788772;1
Rent;-0.7549705236537805;10+ years;-0.11095342154390785;5.0;25.3;168102.0;-0.3409788778582933;0.6646638986090042;0.0;debt consolidation;Short Term;104764.0;82745.0;-1.0567236570025933;-0.23422888211531404;1
Rent;-1.3681542515840444;2 years;-0.11095342154390785;4.0;4.7;80894.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;44770.0;6156.0;-1.4757252306782507;-0.23631476494807396;0
Home Mortgage;-0.7628044912683025;10+ years;-0.11095342154390785;4.0;26.2;389246.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;216546.0;94791.0;-0.5843092351317402;-0.21962770228599457;0
Rent;-0.6534553599822659;2 years;-0.11095342154390785;8.0;8.5;319704.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;190168.0;159866.0;-0.6881163090181648;-0.23283829356014074;1
Rent;1.8140435676276965;3 years;-0.11095342154390785;12.0;20.8;672980.0;-0.3409788778582933;0.7326773681913373;0.0;debt consolidation;Short Term;436920.0;402211.0;-0.0463236244247124;-0.25508771044291323;0
Rent;0.3367631682674297;7 years;-0.11095342154390785;12.0;25.5;215380.0;1.6647792271904904;-0.08348426679666114;0.0;debt consolidation;Long Term;602690.0;116451.0;-0.14451270642875377;-0.28429007010155216;1
Home Mortgage;-0.287192265132802;;-0.11095342154390785;14.0;38.1;2122648.0;-0.3409788778582933;2.501027577332001;0.0;debt consolidation;Short Term;162162.0;131993.0;-0.8668019911279958;-0.21823711373082127;0
